Event Type,C2S ID,Source IP,Source Port(s),Destination IP,Destination Port(s),Start Time,Stop Time
ddos,46425,8.208.147.15,0,172.28.4.7,80,11/3/2009 13:45,11/3/2009 13:47
ddos,46426,9.81.41.34,0,172.28.4.7,80,11/3/2009 13:45,11/3/2009 13:47
ddos,46427,9.88.143.31,0,172.28.4.7,80,11/3/2009 13:45,11/3/2009 13:47
ddos,46428,9.182.182.14,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46429,9.196.194.32,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46430,9.248.204.55,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46431,11.6.70.13,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46432,11.88.142.12,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46433,11.134.54.38,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46434,11.202.138.30,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46435,11.220.46.14,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46436,11.239.103.20,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46437,11.247.62.26,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46438,12.1.248.28,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46439,12.12.84.37,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46440,12.17.231.15,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46441,12.27.5.69,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46442,14.51.154.31,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46443,14.52.155.19,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46444,14.81.203.35,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46445,14.90.67.18,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46446,14.105.10.36,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46447,14.115.75.28,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46448,14.221.228.15,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46449,15.56.132.39,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46450,15.149.56.11,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46451,15.174.249.16,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46452,15.178.251.26,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46453,15.184.166.14,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46454,15.185.49.16,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46455,15.231.243.19,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:47
ddos,46456,16.5.197.28,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46457,16.16.174.14,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46458,16.19.124.18,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46459,16.98.115.22,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46460,16.141.168.14,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46461,16.161.221.15,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46462,16.199.43.11,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46463,16.225.81.18,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46464,16.231.228.19,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46465,16.244.78.44,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46466,17.59.230.16,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46467,17.73.109.30,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46468,17.163.65.12,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46469,17.202.87.37,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46470,17.241.216.32,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46471,17.246.169.62,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46472,18.177.218.56,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46473,19.14.122.18,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46474,19.16.150.31,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46475,19.202.221.20,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46476,19.214.138.15,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46477,20.17.228.67,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46478,20.18.5.11,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46479,20.21.128.24,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
ddos,46480,20.38.7.15,0,172.28.4.7,80,11/3/2009 13:46,11/3/2009 13:48
phishing email exploit/malware/trawler,43798,115.240.12.124,0,172.28.1.5,25,11/3/2009 14:02,11/3/2009 14:02
phishing email exploit/malware/trawler,43799,115.240.12.124,0,172.28.128.5,25,11/3/2009 14:02,11/3/2009 14:02
phishing email exploit/malware/trawler,43800,115.240.12.124,0,172.28.192.5,25,11/3/2009 14:02,11/3/2009 14:02
scan /usr/bin/nmap,43725,32.213.228.43,0,172.28.218.123,4899,11/3/2009 14:05,11/3/2009 14:05
post-phishing client compromise + malicious downlo,43801,172.28.10.68,0,115.240.12.124,80,11/3/2009 14:05,11/3/2009 14:05
post-phishing client compromise + malicious downlo,43802,172.28.10.68,0,28.133.133.90,80,11/3/2009 14:05,11/3/2009 14:05
ddos,46483,19.202.221.73,0,172.28.4.7,80,11/3/2009 14:05,11/3/2009 14:07
ddos,46484,120.5.53.166,0,172.28.4.7,80,11/3/2009 14:07,11/3/2009 14:09
post-phishing c2 echo,43803,115.240.12.124,0,172.28.10.68,10000,11/3/2009 14:09,11/3/2009 14:09
post-phishing icmp exfil nc,43804,172.28.10.68,0,115.240.12.124,0,11/3/2009 14:09,11/3/2009 14:09
ddos,46485,1.23.177.16,0,172.28.4.7,80,11/3/2009 14:17,11/3/2009 14:19
ddos,46486,1.90.252.36,0,172.28.4.7,80,11/3/2009 14:17,11/3/2009 14:19
ddos,46487,1.101.50.36,0,172.28.4.7,80,11/3/2009 14:17,11/3/2009 14:19
ddos,46488,1.102.195.22,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46489,1.144.159.30,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46490,1.181.20.71,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46491,1.199.49.19,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46492,1.226.12.37,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46493,2.66.18.14,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46494,2.190.156.35,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46495,2.234.50.12,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46496,3.1.141.25,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46497,3.118.53.21,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46498,3.121.212.34,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46499,3.194.221.19,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46500,3.230.71.16,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46501,4.149.26.80,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46502,4.220.7.27,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46503,5.154.248.27,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46504,5.180.127.39,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46505,5.189.157.16,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46506,6.9.39.78,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46507,6.24.147.26,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46508,6.56.181.16,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46509,6.73.219.34,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46510,6.108.61.62,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46511,6.114.72.11,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46512,6.148.44.38,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46513,6.166.35.36,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46514,6.216.54.23,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46515,6.223.43.24,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:19
ddos,46516,6.231.114.20,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46517,7.12.133.14,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46518,7.64.14.33,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46519,7.122.229.21,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46520,7.139.86.72,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46521,8.35.39.15,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46522,8.47.167.19,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46523,8.70.145.44,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46524,8.141.153.31,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46525,8.157.132.13,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46526,8.178.210.61,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46527,8.179.82.34,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46528,8.199.76.40,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46529,8.208.147.15,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46530,9.81.41.34,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46531,9.88.143.31,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46532,9.182.182.14,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46533,9.196.194.32,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46534,9.248.204.55,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46535,11.6.70.13,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46536,11.88.142.12,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46537,11.134.54.38,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46538,11.202.138.30,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46539,11.220.46.14,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46540,11.239.103.20,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46541,11.247.62.26,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46542,12.1.248.28,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46543,12.12.84.37,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46544,12.17.231.15,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46545,12.27.5.69,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46546,14.51.154.31,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46547,14.52.155.19,0,172.28.4.7,80,11/3/2009 14:18,11/3/2009 14:20
ddos,46548,14.81.203.35,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46549,14.90.67.18,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46550,14.105.10.36,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46551,14.115.75.28,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46552,14.221.228.15,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46553,15.56.132.39,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46554,15.149.56.11,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46555,15.174.249.16,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46556,15.178.251.26,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46557,15.184.166.14,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46558,15.185.49.16,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46559,15.231.243.19,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46560,16.5.197.28,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46561,16.16.174.14,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46562,16.19.124.18,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46563,16.98.115.22,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46564,16.141.168.14,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46565,16.161.221.15,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46566,16.199.43.11,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46567,16.225.81.18,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46568,16.231.228.19,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46569,16.244.78.44,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46570,17.59.230.16,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46571,17.73.109.30,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46572,17.163.65.12,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46573,17.202.87.37,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46574,17.241.216.32,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46575,17.246.169.62,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:20
ddos,46576,18.177.218.56,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:21
ddos,46577,19.14.122.18,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:21
ddos,46578,19.16.150.31,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:21
ddos,46579,19.202.221.20,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:21
ddos,46580,19.214.138.15,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:21
ddos,46581,20.17.228.67,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:21
ddos,46582,20.18.5.11,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:21
ddos,46583,20.21.128.24,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:21
ddos,46584,20.38.7.15,0,172.28.4.7,80,11/3/2009 14:19,11/3/2009 14:21
failed attack framework-2.6/msfcli cabrightstor_di,43726,35.182.39.183,0,172.28.134.218,41524,11/3/2009 14:20,11/3/2009 14:20
phishing email exploit/malware/trawler,43805,82.144.22.171,0,172.28.1.5,25,11/3/2009 14:22,11/3/2009 14:22
phishing email exploit/malware/trawler,43806,82.144.22.171,0,172.28.128.5,25,11/3/2009 14:22,11/3/2009 14:22
phishing email exploit/malware/trawler,43807,82.144.22.171,0,172.28.192.5,25,11/3/2009 14:22,11/3/2009 14:22
post-phishing client compromise + malicious downlo,43808,172.28.131.125,0,82.144.22.171,80,11/3/2009 14:24,11/3/2009 14:24
post-phishing client compromise + malicious downlo,43809,172.28.131.125,0,28.133.133.90,80,11/3/2009 14:24,11/3/2009 14:24
c2+ tcp control channel exfil nc,43810,82.144.22.171,0,172.28.131.125,10000,11/3/2009 14:28,11/3/2009 14:32
ddos,46585,1.23.177.16,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46586,1.90.252.36,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46587,1.101.50.36,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46588,1.102.195.22,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46589,1.144.159.30,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46590,1.181.20.71,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46591,1.199.49.19,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46592,1.226.12.37,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46593,2.66.18.14,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46594,2.190.156.35,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46595,2.234.50.12,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46596,3.1.141.25,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46597,3.118.53.21,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46598,3.121.212.34,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46599,3.194.221.19,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46600,3.230.71.16,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46601,4.149.26.80,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46602,4.220.7.27,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46603,5.154.248.27,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:29
ddos,46604,5.180.127.39,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46605,5.189.157.16,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46606,6.9.39.78,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46607,6.24.147.26,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46608,6.56.181.16,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46609,6.73.219.34,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46610,6.108.61.62,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46611,6.114.72.11,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46612,6.148.44.38,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46613,6.166.35.36,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46614,6.216.54.23,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46615,6.223.43.24,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46616,6.231.114.20,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46617,7.12.133.14,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46618,7.64.14.33,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46619,7.122.229.21,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46620,7.139.86.72,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46621,8.35.39.15,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46622,8.47.167.19,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46623,8.70.145.44,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46624,8.141.153.31,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46625,8.157.132.13,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46626,8.178.210.61,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46627,8.179.82.34,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46628,8.199.76.40,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46629,8.208.147.15,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46630,9.81.41.34,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46631,9.88.143.31,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46632,9.182.182.14,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46633,9.196.194.32,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46634,9.248.204.55,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46635,11.6.70.13,0,172.28.4.7,80,11/3/2009 14:28,11/3/2009 14:30
ddos,46636,11.88.142.12,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46637,11.134.54.38,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46638,11.202.138.30,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46639,11.220.46.14,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46640,11.239.103.20,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46641,11.247.62.26,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46642,12.1.248.28,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46643,12.12.84.37,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46644,12.17.231.15,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46645,12.27.5.69,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46646,14.51.154.31,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46647,14.52.155.19,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46648,14.81.203.35,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46649,14.90.67.18,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46650,14.105.10.36,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46651,14.115.75.28,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46652,14.221.228.15,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46653,15.56.132.39,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46654,15.149.56.11,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46655,15.174.249.16,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46656,15.178.251.26,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46657,15.184.166.14,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46658,15.185.49.16,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46659,15.231.243.19,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46660,16.5.197.28,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46661,16.16.174.14,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46662,16.19.124.18,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46663,16.98.115.22,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:30
ddos,46664,16.141.168.14,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46665,16.161.221.15,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46666,16.199.43.11,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46667,16.225.81.18,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46668,16.231.228.19,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46669,16.244.78.44,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46670,17.59.230.16,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46671,17.73.109.30,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46672,17.163.65.12,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46673,17.202.87.37,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46674,17.241.216.32,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46675,17.246.169.62,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46676,18.177.218.56,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46677,19.14.122.18,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46678,19.16.150.31,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46679,19.202.221.20,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46680,19.214.138.15,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46681,20.17.228.67,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46682,20.18.5.11,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46683,20.21.128.24,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
ddos,46684,20.38.7.15,0,172.28.4.7,80,11/3/2009 14:29,11/3/2009 14:31
scan /usr/bin/nmap,43727,19.16.150.30,59406,172.28.177.139,3129,11/3/2009 14:38,11/3/2009 14:38
phishing email exploit/malware/trawler,43811,43.79.200.176,0,172.28.1.5,25,11/3/2009 14:41,11/3/2009 14:41
phishing email exploit/malware/trawler,43812,43.79.200.176,0,172.28.128.5,25,11/3/2009 14:41,11/3/2009 14:41
post-phishing c2 heartbeat exploit/malware/malclie,43813,172.28.133.86,0,43.79.200.176,25,11/3/2009 14:43,11/3/2009 14:43
post-phishing c2 exploit/malware/malclient.pl,43814,172.28.133.86,0,43.79.200.176,25,11/3/2009 14:45,11/3/2009 14:45
post-phishing c2 + tcp control channel exfil explo,43815,172.28.133.86,0,43.79.200.176,25,11/3/2009 14:47,11/3/2009 14:47
